,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,CLD,SCL,mtwara_cluster,datetime,day of year,month,ndvi,target,year,evi
824,0.169475,0.3899,0.2727,0.162925,0.1949,0.17755,0.26735,0.4404249999999999,0.4919,0.5002,0.5433,0.5051249999999999,0.0,4.0,Mtwara MC 02-13,2022-12-13 07:42:47,347.0,12.0,0.5073871124367066,1.0,2022.0,0.7160476908318487
825,0.16805,0.3743,0.2634,0.158225,0.196825,0.1742249999999999,0.260325,0.44275,0.50945,0.5259,0.552025,0.511525,0.0,4.0,Mtwara MC 02-13,2022-12-18 07:42:46,352.0,12.0,0.5202065404475045,1.0,2022.0,0.7317805433150938
826,0.191375,0.4586749999999999,0.3500749999999999,0.202825,0.2196,0.23505,0.2961,0.419075,0.476175,0.4797,0.5172749999999999,0.5261,0.0,4.0,Mtwara MC 02-13,2022-09-29 07:42:47,272.0,9.0,0.3751370750672914,1.0,2022.0,0.605789044389113
827,0.143175,0.4116999999999999,0.3159,0.15205,0.1785,0.19905,0.253825,0.35955,0.394175,0.39805,0.4272499999999999,0.436175,0.0,4.0,Mtwara MC 02-13,2022-10-04 07:42:54,277.0,10.0,0.3643621267763052,1.0,2022.0,0.5054599419673509
828,0.1784,0.355425,0.2655,0.17775,0.1949,0.2063999999999999,0.259825,0.34195,0.3664,0.3905,0.3981,0.3799749999999999,0.0,4.0,Mtwara MC 02-13,2022-10-14 07:42:51,287.0,10.0,0.3171215880893303,1.0,2022.0,0.440284795590262
829,0.1708,0.414,0.32715,0.184625,0.20285,0.2166499999999999,0.271425,0.3587249999999999,0.395125,0.3955,0.42695,0.3949,0.0,4.0,Mtwara MC 02-13,2022-10-19 07:42:46,292.0,10.0,0.3267557489123681,1.0,2022.0,0.4770979377935073
830,0.167675,0.438675,0.3408,0.1692749999999999,0.195875,0.2154749999999999,0.275775,0.374675,0.41795,0.4148,0.443925,0.454825,0.0,4.0,Mtwara MC 02-13,2022-10-24 07:42:49,297.0,10.0,0.34645131938125595,1.0,2022.0,0.5096088425889782
831,0.151525,0.43385,0.3410749999999999,0.1601,0.1868999999999999,0.214175,0.271575,0.371325,0.415675,0.41345,0.450025,0.4439499999999999,0.0,4.0,Mtwara MC 02-13,2022-10-29 07:42:46,302.0,10.0,0.35508882866606445,1.0,2022.0,0.5223640934208924
832,0.16055,0.4461,0.349625,0.1624749999999999,0.19075,0.21755,0.28155,0.384825,0.4243,0.41745,0.45915,0.4574499999999999,0.0,4.0,Mtwara MC 02-13,2022-11-03 07:42:51,307.0,11.0,0.35702674745086455,1.0,2022.0,0.5331803235274645
833,0.14355,0.44375,0.346075,0.1553,0.184975,0.210625,0.2734499999999999,0.3856,0.4217499999999999,0.42745,0.45995,0.4570749999999999,0.0,4.0,Mtwara MC 02-13,2022-11-08 07:42:46,312.0,11.0,0.3718077769078776,1.0,2022.0,0.544847630598442
834,0.1674749999999999,0.43595,0.335425,0.1763,0.1966,0.21275,0.2745249999999999,0.379975,0.4216499999999999,0.4142,0.46225,0.4523999999999999,0.0,4.0,Mtwara MC 02-13,2022-11-18 07:42:47,322.0,11.0,0.3696296296296296,1.0,2022.0,0.5456533624931658
835,0.13845,0.4049999999999999,0.320125,0.14615,0.1749,0.193775,0.2503249999999999,0.36265,0.402925,0.3975,0.436175,0.426675,0.0,4.0,Mtwara MC 02-13,2022-11-28 07:42:46,332.0,11.0,0.38479244384474953,1.0,2022.0,0.5290208531115985
836,0.1465,0.4318499999999999,0.338175,0.150275,0.181,0.198325,0.26835,0.384775,0.425925,0.41485,0.4569,0.430425,0.0,4.0,Mtwara MC 02-13,2022-12-03 07:42:47,337.0,12.0,0.3946354305772826,1.0,2022.0,0.5575560898299785
837,0.16775,0.434625,0.347725,0.1704999999999999,0.1917249999999999,0.2074,0.2726,0.38535,0.4349499999999999,0.4193,0.471425,0.452975,0.0,4.0,Mtwara MC 02-13,2022-12-08 07:42:43,342.0,12.0,0.38894413140352807,1.0,2022.0,0.5688600176674639
838,0.172375,0.4524749999999999,0.349875,0.1725,0.201325,0.21375,0.2836,0.408025,0.4515499999999999,0.4301,0.493625,0.47585,0.0,4.0,Mtwara MC 02-13,2022-12-13 07:42:47,347.0,12.0,0.3956529422159392,1.0,2022.0,0.5964940323955669
839,0.17765,0.41445,0.319,0.1869499999999999,0.21125,0.2187,0.280025,0.398725,0.4491,0.4372,0.481925,0.471225,0.0,4.0,Mtwara MC 02-13,2022-12-18 07:42:46,352.0,12.0,0.37570026761819797,1.0,2022.0,0.5703065756689416
840,0.141975,0.371775,0.279175,0.14575,0.1691,0.17035,0.23495,0.3623,0.41865,0.39995,0.44455,0.455375,0.0,4.0,Mtwara MC 02-13,2022-12-28 07:42:46,362.0,12.0,0.4459261668563994,1.0,2022.0,0.5765227812703686
841,0.15685,0.4395,0.301025,0.1624999999999999,0.192625,0.197,0.255975,0.408075,0.452375,0.4572,0.49965,0.491275,0.0,4.0,Mtwara MC 02-13,2022-09-04 07:42:59,247.0,9.0,0.4344362305318309,1.0,2022.0,0.6283477972013454
842,0.1452,0.4193499999999999,0.299225,0.155825,0.183425,0.1963,0.241775,0.3708,0.41285,0.4140999999999999,0.44675,0.436875,0.0,4.0,Mtwara MC 02-13,2022-10-04 07:42:54,277.0,10.0,0.3894720472747064,1.0,2022.0,0.5433697821747808
843,0.1699999999999999,0.4432,0.3157,0.1794,0.20135,0.2076249999999999,0.265825,0.4049999999999999,0.460075,0.4691,0.5003000000000001,0.4847749999999999,0.0,4.0,Mtwara MC 02-13,2022-10-09 07:42:45,282.0,10.0,0.4134265635483988,1.0,2022.0,0.6154517448401311
844,0.150275,0.4253,0.31035,0.165925,0.1891999999999999,0.2012,0.253075,0.3766,0.422575,0.4291999999999999,0.459425,0.444275,0.0,4.0,Mtwara MC 02-13,2022-10-19 07:42:46,292.0,10.0,0.39087984862819297,1.0,2022.0,0.557661159701976
845,0.150325,0.4352,0.314,0.160475,0.190475,0.2016,0.26875,0.4120749999999999,0.4676,0.471,0.4998999999999999,0.47685,0.0,4.0,Mtwara MC 02-13,2022-11-08 07:42:46,312.0,11.0,0.42523164647184597,1.0,2022.0,0.6227557411273485
846,0.15125,0.419575,0.3009,0.16215,0.18725,0.192625,0.257375,0.407475,0.46475,0.4612999999999999,0.49785,0.47365,0.0,4.0,Mtwara MC 02-13,2022-11-18 07:42:47,322.0,11.0,0.44205076215648653,1.0,2022.0,0.6311974605275403
847,0.138725,0.40605,0.294825,0.151625,0.1810999999999999,0.187825,0.252525,0.39305,0.445725,0.4527,0.481075,0.45315,0.0,4.0,Mtwara MC 02-13,2022-11-28 07:42:46,332.0,11.0,0.43840633876513685,1.0,2022.0,0.6112749747256299
848,0.1634749999999999,0.41395,0.29645,0.1691,0.191525,0.19205,0.2567,0.406175,0.461375,0.4616,0.5031,0.46915,0.0,4.0,Mtwara MC 02-13,2022-12-08 07:42:43,342.0,12.0,0.4474573832985687,1.0,2022.0,0.6400074072549948
849,0.17095,0.445925,0.313775,0.1726,0.2003,0.205625,0.269675,0.4342249999999999,0.485425,0.4815,0.5327,0.495,0.0,4.0,Mtwara MC 02-13,2022-12-13 07:42:47,347.0,12.0,0.4429959706091491,1.0,2022.0,0.6679021043281158
850,0.14015,0.3870749999999999,0.272525,0.1455,0.17165,0.16035,0.227625,0.39425,0.4642,0.4607,0.4931999999999999,0.4574249999999999,0.0,4.0,Mtwara MC 02-13,2022-12-28 07:42:46,362.0,12.0,0.5092953867339913,1.0,2022.0,0.6642784441295626
851,0.1541499999999999,0.3919499999999999,0.25955,0.15205,0.172725,0.1651999999999999,0.2311499999999999,0.3880749999999999,0.4468,0.4523,0.494475,0.488975,0.0,4.0,Mtwara MC 02-13,2022-09-04 07:42:59,247.0,9.0,0.4991473073862131,1.0,2022.0,0.6603064150640705
852,0.15245,0.3862,0.25965,0.155275,0.171725,0.16085,0.229375,0.3738,0.433375,0.4554,0.475775,0.456625,0.0,4.0,Mtwara MC 02-13,2022-09-19 07:42:48,262.0,9.0,0.49467897113685455,1.0,2022.0,0.6377582017010937
853,0.17765,0.403925,0.265175,0.177675,0.1906749999999999,0.176575,0.2477499999999999,0.394075,0.459675,0.491,0.5094,0.4892999999999999,0.0,4.0,Mtwara MC 02-13,2022-09-29 07:42:47,272.0,9.0,0.48518532016472893,1.0,2022.0,0.6685716581460984
854,0.13895,0.37335,0.251525,0.1393499999999999,0.161125,0.15455,0.21445,0.3417249999999999,0.3889499999999999,0.41115,0.433225,0.4225,0.0,4.0,Mtwara MC 02-13,2022-10-04 07:42:54,277.0,10.0,0.47411849772446935,1.0,2022.0,0.579896370900616
855,0.1629,0.3975,0.2667,0.162075,0.182275,0.17095,0.237325,0.38,0.4382,0.4725,0.485125,0.464375,0.0,4.0,Mtwara MC 02-13,2022-10-09 07:42:45,282.0,10.0,0.4788705559577792,1.0,2022.0,0.6392426955318629
856,0.1454,0.381625,0.262475,0.1474,0.1688,0.161075,0.229725,0.34665,0.39965,0.419,0.43885,0.4242249999999999,0.0,4.0,Mtwara MC 02-13,2022-10-19 07:42:46,292.0,10.0,0.46301621035962826,1.0,2022.0,0.5800332014324644
857,0.161075,0.405725,0.285875,0.1702,0.1878,0.1803249999999999,0.2537,0.37205,0.421825,0.4435,0.464375,0.443825,0.0,4.0,Mtwara MC 02-13,2022-10-29 07:42:46,302.0,10.0,0.44059252365441315,1.0,2022.0,0.5948005988838982
858,0.193525,0.422425,0.3169499999999999,0.190375,0.2103499999999999,0.205075,0.28525,0.39625,0.4409249999999999,0.4639,0.4772499999999999,0.470575,0.0,4.0,Mtwara MC 02-13,2022-11-08 07:42:46,312.0,11.0,0.39889348917304795,1.0,2022.0,0.5817507561103331
859,0.14695,0.377825,0.2601,0.147275,0.170925,0.158125,0.23795,0.3841499999999999,0.4354,0.4637,0.4801999999999999,0.45715,0.0,4.0,Mtwara MC 02-13,2022-11-18 07:42:47,322.0,11.0,0.5045627227509496,1.0,2022.0,0.6477710401142384
860,0.131575,0.353,0.2463749999999999,0.1325,0.1607,0.1482,0.22665,0.3703,0.4291999999999999,0.4553,0.4663,0.44085,0.0,4.0,Mtwara MC 02-13,2022-11-28 07:42:46,332.0,11.0,0.5176566314076484,1.0,2022.0,0.6392684887459807
861,0.143575,0.375625,0.251875,0.13915,0.1682,0.155975,0.230825,0.391675,0.441175,0.4737,0.4907249999999999,0.468025,0.0,4.0,Mtwara MC 02-13,2022-12-03 07:42:47,337.0,12.0,0.5176279573217873,1.0,2022.0,0.6658974945544601
862,0.157625,0.37065,0.252475,0.1554249999999999,0.1783249999999999,0.160475,0.233225,0.387675,0.4469,0.4675999999999999,0.489825,0.465125,0.0,4.0,Mtwara MC 02-13,2022-12-08 07:42:43,342.0,12.0,0.5064585575888052,1.0,2022.0,0.6591680092865936
863,0.161,0.396575,0.26355,0.1533749999999999,0.1818,0.1654749999999999,0.24735,0.4237499999999999,0.4829,0.5015999999999999,0.5327,0.50945,0.0,4.0,Mtwara MC 02-13,2022-12-13 07:42:47,347.0,12.0,0.525978443799907,1.0,2022.0,0.7147305832092566
864,0.152275,0.406725,0.278475,0.1607,0.180175,0.1724,0.235475,0.3681999999999999,0.4191,0.4511,0.466975,0.454075,0.0,4.0,Mtwara MC 02-13,2022-09-19 07:42:48,262.0,9.0,0.46072336265884645,1.0,2022.0,0.6094445019137271
865,0.179475,0.423525,0.287,0.1816,0.1971,0.1908,0.254575,0.38995,0.445075,0.483,0.495675,0.483025,0.0,4.0,Mtwara MC 02-13,2022-09-29 07:42:47,272.0,9.0,0.44411668305473617,1.0,2022.0,0.6301804501953328
866,0.14095,0.382525,0.261925,0.1405249999999999,0.16625,0.163825,0.22505,0.3415749999999999,0.385225,0.4143,0.427925,0.410375,0.0,4.0,Mtwara MC 02-13,2022-10-04 07:42:54,277.0,10.0,0.44630333755809043,1.0,2022.0,0.5584985461274121
867,0.14705,0.399025,0.2827,0.152475,0.174525,0.1744,0.2405749999999999,0.35005,0.397375,0.4253,0.4377,0.418475,0.0,4.0,Mtwara MC 02-13,2022-10-19 07:42:46,292.0,10.0,0.43015847083809833,1.0,2022.0,0.5596888019726214
868,0.16515,0.3025,0.229425,0.13735,0.149,0.14955,0.190125,0.26385,0.298725,0.2784,0.3283999999999999,0.3799249999999999,0.0,4.0,Mtwara MC 02-13,2022-10-29 07:42:46,302.0,10.0,0.37420232241866297,1.0,2022.0,0.4049770169598984
869,0.181275,0.427825,0.3098249999999999,0.17925,0.20375,0.203075,0.2669,0.386325,0.436925,0.4512,0.473325,0.45695,0.0,4.0,Mtwara MC 02-13,2022-11-08 07:42:46,312.0,11.0,0.39954169130691897,1.0,2022.0,0.5780934147619708
870,0.1491249999999999,0.4029749999999999,0.2813,0.15065,0.1762,0.1679,0.247575,0.38325,0.431175,0.4578,0.4680499999999999,0.452075,0.0,4.0,Mtwara MC 02-13,2022-11-18 07:42:47,322.0,11.0,0.4719710669077757,1.0,2022.0,0.6169832264430191
871,0.1323,0.377125,0.2618,0.136325,0.16415,0.1584749999999999,0.2307,0.371225,0.419475,0.4517,0.4579499999999999,0.434125,0.0,4.0,Mtwara MC 02-13,2022-11-28 07:42:46,332.0,11.0,0.485825526219735,1.0,2022.0,0.6135588358823592
872,0.145625,0.391275,0.2743,0.1420249999999999,0.1701,0.16135,0.233725,0.386575,0.4351,0.47,0.481125,0.4569,0.0,4.0,Mtwara MC 02-13,2022-12-03 07:42:47,337.0,12.0,0.4977236468345072,1.0,2022.0,0.6451759341457509
873,0.158925,0.394775,0.278325,0.1606,0.181375,0.16935,0.23665,0.38185,0.440525,0.4633,0.4841499999999999,0.458375,0.0,4.0,Mtwara MC 02-13,2022-12-08 07:42:43,342.0,12.0,0.48171384850803356,1.0,2022.0,0.639772380855604
874,0.1624,0.4084,0.276475,0.1551,0.1832,0.1713249999999999,0.2466,0.41995,0.476,0.5001,0.5238,0.494275,0.0,4.0,Mtwara MC 02-13,2022-12-13 07:42:47,347.0,12.0,0.5070670742672183,1.0,2022.0,0.6955942572401206
875,0.150225,0.32675,0.233725,0.1428499999999999,0.159175,0.1536,0.216825,0.3404,0.397775,0.3667499999999999,0.437225,0.4458,0.0,4.0,Mtwara MC 02-13,2022-12-18 07:42:46,352.0,12.0,0.4800490839080947,1.0,2022.0,0.5875437615230046
876,0.1451,0.2724999999999999,0.18675,0.14765,0.16175,0.1456,0.1864,0.288775,0.315775,0.376,0.332575,0.35695,0.0,4.0,Mtwara MC 02-13,2022-09-19 07:42:48,262.0,9.0,0.391017932765201,1.0,2022.0,0.41953687706150294
877,0.17745,0.400575,0.269025,0.17645,0.19445,0.17725,0.24565,0.413925,0.474225,0.4965,0.5120750000000001,0.489375,0.0,4.0,Mtwara MC 02-13,2022-09-29 07:42:47,272.0,9.0,0.4857287926594857,1.0,2022.0,0.6716919435082652
878,0.140425,0.38305,0.262,0.13835,0.1675,0.16035,0.220625,0.365375,0.405725,0.43165,0.4392,0.4176,0.0,4.0,Mtwara MC 02-13,2022-10-04 07:42:54,277.0,10.0,0.4650988241180885,1.0,2022.0,0.58157966087555
879,0.164325,0.401625,0.2684249999999999,0.165275,0.183575,0.17205,0.24085,0.39305,0.445575,0.4669999999999999,0.4848749999999999,0.460675,0.0,4.0,Mtwara MC 02-13,2022-10-09 07:42:45,282.0,10.0,0.47619591277543094,1.0,2022.0,0.637481659602217
880,0.146425,0.38985,0.2710249999999999,0.1493,0.1771,0.1689999999999999,0.2312,0.362275,0.4058,0.4339999999999999,0.44565,0.421875,0.0,4.0,Mtwara MC 02-13,2022-10-19 07:42:46,292.0,10.0,0.45009354917432703,1.0,2022.0,0.5801493100700416
881,0.14715,0.3924,0.2722,0.150075,0.17395,0.1702,0.2425,0.380625,0.43515,0.4483999999999999,0.4780749999999999,0.456375,0.0,4.0,Mtwara MC 02-13,2022-11-18 07:42:47,322.0,11.0,0.47491419536462137,1.0,2022.0,0.629459630757907
882,0.132975,0.3737,0.263675,0.13975,0.1678,0.163625,0.23415,0.37425,0.42445,0.4455,0.465075,0.4438499999999999,0.0,4.0,Mtwara MC 02-13,2022-11-28 07:42:46,332.0,11.0,0.47948146969937966,1.0,2022.0,0.6179090098492379
883,0.144425,0.4003,0.27175,0.1435,0.173825,0.169425,0.240325,0.397425,0.448325,0.4639,0.491375,0.475725,0.0,4.0,Mtwara MC 02-13,2022-12-03 07:42:47,337.0,12.0,0.4872124697336562,1.0,2022.0,0.650542034168864
884,0.1578999999999999,0.3865999999999999,0.265125,0.159825,0.18095,0.172825,0.2423,0.386325,0.4456249999999999,0.4518999999999999,0.485575,0.466625,0.0,4.0,Mtwara MC 02-13,2022-12-08 07:42:43,342.0,12.0,0.47501518833535844,1.0,2022.0,0.6375691846657221
885,0.162325,0.418,0.283625,0.1587,0.188375,0.182325,0.25555,0.4218249999999999,0.475525,0.4783,0.52475,0.506875,0.0,4.0,Mtwara MC 02-13,2022-12-13 07:42:47,347.0,12.0,0.4842838454195101,1.0,2022.0,0.6841589994105953
886,0.13965,0.281075,0.193925,0.13445,0.15515,0.145225,0.1989749999999999,0.3176,0.359075,0.377,0.376575,0.4095,0.0,4.0,Mtwara MC 02-13,2022-12-18 07:42:46,352.0,12.0,0.4433691069375239,1.0,2022.0,0.4991423855705024
5644,0.157625,0.460775,0.385325,0.1697,0.191775,0.21915,0.2921249999999999,0.37145,0.409175,0.4202,0.4398499999999999,0.439525,0.0,4.5,Mtwara MC 02-13,2022-09-19 07:42:48,262.0,9.0,0.33490136570561446,1.0,2022.0,0.49656879289008865
5645,0.187775,0.4811749999999999,0.3843249999999999,0.1926,0.2140999999999999,0.24085,0.3086,0.39875,0.4467,0.4573,0.4749,0.465475,0.0,4.5,Mtwara MC 02-13,2022-09-29 07:42:47,272.0,9.0,0.3269996507160321,1.0,2022.0,0.5254237288135593
5646,0.1432999999999999,0.436925,0.360875,0.15145,0.17885,0.2155,0.27275,0.356025,0.387475,0.40365,0.412925,0.3983,0.0,4.5,Mtwara MC 02-13,2022-10-04 07:42:54,277.0,10.0,0.31415841190277277,1.0,2022.0,0.45294468534195975
5647,0.150875,0.4459499999999999,0.37435,0.162625,0.1863,0.2194,0.28675,0.359825,0.3991,0.4050999999999999,0.42315,0.400675,0.0,4.5,Mtwara MC 02-13,2022-10-19 07:42:46,292.0,10.0,0.3170959458407906,1.0,2022.0,0.46558658196608943
5648,0.1407,0.445825,0.377425,0.15365,0.1804,0.2153,0.278125,0.36035,0.3954,0.4075999999999999,0.420325,0.409875,0.0,4.5,Mtwara MC 02-13,2022-11-08 07:42:46,312.0,11.0,0.3225565388397247,1.0,2022.0,0.4670805330903292
5649,0.147425,0.47015,0.38785,0.157525,0.1856249999999999,0.2231,0.2917999999999999,0.379975,0.412275,0.4246,0.4488999999999999,0.4225,0.0,4.5,Mtwara MC 02-13,2022-11-13 07:42:50,317.0,11.0,0.3360119047619047,1.0,2022.0,0.5066188018846756
5650,0.15025,0.444975,0.364325,0.153075,0.180775,0.2090499999999999,0.28195,0.36925,0.402575,0.41965,0.429525,0.4128,0.0,4.5,Mtwara MC 02-13,2022-12-03 07:42:47,337.0,12.0,0.3452609325451202,1.0,2022.0,0.49391773824992175
5651,0.1631,0.441925,0.3767,0.169325,0.190525,0.2152,0.285475,0.362,0.4060749999999999,0.40985,0.432375,0.415825,0.0,4.5,Mtwara MC 02-13,2022-12-08 07:42:43,342.0,12.0,0.3353665598579315,1.0,2022.0,0.489320235225199
5652,0.165625,0.46175,0.38375,0.16595,0.19295,0.2175,0.303175,0.3947,0.430175,0.4418999999999999,0.467725,0.441775,0.0,4.5,Mtwara MC 02-13,2022-12-13 07:42:47,347.0,12.0,0.365172023787807,1.0,2022.0,0.548029961234368
5653,0.164175,0.439575,0.331475,0.16155,0.187475,0.191275,0.257275,0.35615,0.39535,0.4015,0.433675,0.43005,0.0,4.5,Mtwara MC 02-13,2022-11-03 07:42:51,307.0,11.0,0.3878710296823745,1.0,2022.0,0.528444207061183
5654,0.146275,0.427675,0.336975,0.151375,0.176875,0.1815,0.249,0.339625,0.3883,0.3999,0.4262,0.404925,0.0,4.5,Mtwara MC 02-13,2022-11-08 07:42:46,312.0,11.0,0.4026657890406451,1.0,2022.0,0.5301356211274318
5655,0.1725,0.4256,0.35005,0.162475,0.1773,0.19205,0.24605,0.314125,0.3408,0.3295,0.37425,0.3966,0.0,4.5,Mtwara MC 02-13,2022-11-13 07:42:50,317.0,11.0,0.3217375949143564,1.0,2022.0,0.41936152093355133
5656,0.15565,0.406575,0.34375,0.1573,0.1730499999999999,0.1846,0.2423,0.309475,0.35455,0.3422499999999999,0.386325,0.38125,0.0,4.5,Mtwara MC 02-13,2022-11-18 07:42:47,322.0,11.0,0.3533301221701625,1.0,2022.0,0.4545710615859566
5657,0.1426,0.4022249999999999,0.3477,0.148975,0.16895,0.18595,0.23995,0.3082,0.346525,0.3429999999999999,0.372875,0.37255,0.0,4.5,Mtwara MC 02-13,2022-11-28 07:42:46,332.0,11.0,0.3344964881671364,1.0,2022.0,0.42717903012020664
5658,0.1539249999999999,0.431425,0.35475,0.153975,0.174975,0.1941999999999999,0.24895,0.329175,0.365325,0.35205,0.404075,0.403625,0.0,4.5,Mtwara MC 02-13,2022-12-03 07:42:47,337.0,12.0,0.35080021729137967,1.0,2022.0,0.4715126597919618
5659,0.164825,0.419975,0.3560999999999999,0.1665249999999999,0.1843499999999999,0.19275,0.2532,0.3335749999999999,0.37335,0.3598,0.405,0.3984999999999999,0.0,4.5,Mtwara MC 02-13,2022-12-08 07:42:43,342.0,12.0,0.35508155583437895,1.0,2022.0,0.4755236921698218
5660,0.174225,0.442425,0.36545,0.173375,0.19085,0.21015,0.264775,0.345375,0.378175,0.35825,0.4174,0.4183,0.0,4.5,Mtwara MC 02-13,2022-12-13 07:42:47,347.0,12.0,0.33025256951637316,1.0,2022.0,0.4700932247601334
5661,0.155975,0.38675,0.298575,0.15605,0.180775,0.19045,0.24745,0.343425,0.3923999999999999,0.3806,0.4214,0.410175,0.0,4.5,Mtwara MC 02-13,2022-12-18 07:42:46,352.0,12.0,0.3774617961918771,1.0,2022.0,0.5083757071474168
5662,0.297925,0.46895,0.360925,0.2176,0.2675,0.2755999999999999,0.3465,0.468525,0.5094,0.5075000000000001,0.545925,0.5431250000000001,0.0,4.5,Mtwara MC 02-13,2022-09-04 07:42:59,247.0,9.0,0.32905267642494157,1.0,2022.0,0.5967307564954417
5663,0.224475,0.452125,0.3614,0.204725,0.23255,0.24485,0.311025,0.4247499999999999,0.47085,0.4623,0.50075,0.506675,0.0,4.5,Mtwara MC 02-13,2022-09-19 07:42:48,262.0,9.0,0.34321351931330474,1.0,2022.0,0.5644147422748628
5664,0.1972499999999999,0.43645,0.3260749999999999,0.2338,0.24325,0.23515,0.302225,0.405775,0.4452,0.4661999999999999,0.480475,0.4647,0.0,4.5,Mtwara MC 02-13,2022-11-08 07:42:46,312.0,11.0,0.3428122270742358,1.0,2022.0,0.5438372866326756
8083,0.1518,0.361075,0.23265,0.153475,0.1710499999999999,0.1525,0.2221749999999999,0.3641,0.41125,0.4313,0.4597,0.457775,0.0,4.0,Mtwara MC 02-13,2022-09-19 07:42:48,262.0,9.0,0.5017967984318851,0.0,2022.0,0.6239083634591169
8084,0.179725,0.37745,0.244025,0.1772,0.1916999999999999,0.171425,0.2395749999999999,0.3764499999999999,0.4295,0.4518,0.4789249999999999,0.476775,0.0,4.0,Mtwara MC 02-13,2022-09-29 07:42:47,272.0,9.0,0.47282232643960936,0.0,2022.0,0.6292010681071788
8085,0.134775,0.337375,0.224375,0.133375,0.1533,0.142725,0.200725,0.311025,0.3486749999999999,0.3665,0.3922,0.395775,0.0,4.0,Mtwara MC 02-13,2022-10-04 07:42:54,277.0,10.0,0.466373790718325,0.0,2022.0,0.5293955373531815
8086,0.18855,0.373525,0.2583999999999999,0.17055,0.1839,0.17115,0.2302,0.344825,0.389425,0.414,0.438,0.443675,0.0,4.0,Mtwara MC 02-13,2022-10-09 07:42:45,282.0,10.0,0.4380694410243783,0.0,2022.0,0.5647499523819604
8087,0.168125,0.25285,0.174525,0.15615,0.1639,0.152175,0.1899749999999999,0.2576,0.28055,0.288,0.3064,0.323825,0.0,4.0,Mtwara MC 02-13,2022-10-14 07:42:51,287.0,10.0,0.3363135801123044,0.0,2022.0,0.3576190420980626
8088,0.136525,0.3455,0.2322999999999999,0.14435,0.162725,0.153575,0.21155,0.3019,0.33745,0.3747,0.3788749999999999,0.35825,0.0,4.0,Mtwara MC 02-13,2022-10-29 07:42:46,302.0,10.0,0.42313832284721564,0.0,2022.0,0.4904169523622946
8089,0.13455,0.3729,0.25505,0.1391,0.16365,0.15245,0.2266,0.337725,0.3796,0.40365,0.423975,0.4176,0.0,4.0,Mtwara MC 02-13,2022-11-08 07:42:46,312.0,11.0,0.47105000650561657,0.0,2022.0,0.5679013636743914
8090,0.14675,0.367875,0.2533999999999999,0.149225,0.165275,0.1573999999999999,0.218725,0.3039,0.345875,0.36525,0.3908,0.396925,0.0,4.0,Mtwara MC 02-13,2022-11-18 07:42:47,322.0,11.0,0.4257570229843125,0.0,2022.0,0.5053260587165498
8091,0.13065,0.351525,0.2445,0.136175,0.154775,0.1485,0.204325,0.2850749999999999,0.321175,0.34175,0.3664999999999999,0.37055,0.0,4.0,Mtwara MC 02-13,2022-11-28 07:42:46,332.0,11.0,0.42330097087378626,0.0,2022.0,0.476502732240437
8092,0.1519,0.37175,0.2657,0.163725,0.18555,0.1822,0.234425,0.31855,0.34935,0.3692999999999999,0.392175,0.3895249999999999,0.0,4.0,Mtwara MC 02-13,2022-12-03 07:42:47,337.0,12.0,0.36557127312295973,0.0,2022.0,0.4691654563735896
8093,0.16025,0.3705,0.257775,0.1591749999999999,0.17235,0.165325,0.2206,0.301475,0.34035,0.35475,0.3853999999999999,0.3931,0.0,4.0,Mtwara MC 02-13,2022-12-08 07:42:43,342.0,12.0,0.39960960551999625,0.0,2022.0,0.48371852779884156
8094,0.16575,0.3824499999999999,0.2601,0.15995,0.174925,0.1699999999999999,0.229375,0.3143,0.353,0.3624,0.4072,0.414925,0.0,4.0,Mtwara MC 02-13,2022-12-13 07:42:47,347.0,12.0,0.4109494109494112,0.0,2022.0,0.5146675924318697
8095,0.1566,0.3814,0.25955,0.15645,0.1806249999999999,0.1696749999999999,0.244975,0.352,0.39505,0.4075,0.44375,0.4488,0.0,4.0,Mtwara MC 02-13,2022-12-18 07:42:46,352.0,12.0,0.4467946366711499,0.0,2022.0,0.5761569913494993
8096,0.1489,0.3584,0.22915,0.151675,0.17185,0.1483,0.2199499999999999,0.36875,0.426875,0.4455,0.4715749999999999,0.461125,0.0,4.0,Mtwara MC 02-13,2022-09-19 07:42:48,262.0,9.0,0.5215164347650735,0.0,2022.0,0.647002902031422
8097,0.1780749999999999,0.376725,0.239875,0.17515,0.1921749999999999,0.1677,0.2388749999999999,0.39135,0.44875,0.4737,0.49765,0.480425,0.0,4.0,Mtwara MC 02-13,2022-09-29 07:42:47,272.0,9.0,0.49590441121214396,0.0,2022.0,0.6619653318353261
8098,0.133875,0.33925,0.21925,0.1296749999999999,0.154475,0.1381,0.200375,0.328125,0.367475,0.39255,0.4105,0.400825,0.0,4.0,Mtwara MC 02-13,2022-10-04 07:42:54,277.0,10.0,0.4965366387167335,0.0,2022.0,0.5659201396102546
8099,0.181475,0.3263,0.214675,0.164175,0.1812,0.165225,0.22255,0.33855,0.37885,0.4157,0.418,0.4067999999999999,0.0,4.0,Mtwara MC 02-13,2022-10-14 07:42:51,287.0,10.0,0.4334090616828839,0.0,2022.0,0.540042515462596
