,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,CLD,SCL,Nanyamba_cluster,datetime,day of year,month,ndvi,target,year
5162,0.17475,0.48025,0.3567,0.189325,0.2043999999999999,0.2163999999999999,0.273675,0.349975,0.387775,0.404175,0.42565,0.42135,0.0,4.25,Nanyamba TC 07-09,2022-10-09 07:42:48,282.0,10.0,0.3025822825605287,1.0,2022.0
5163,0.17595,0.48115,0.35055,0.1804,0.20475,0.2179499999999999,0.275375,0.3538,0.38795,0.401075,0.426025,0.420975,0.0,4.25,Nanyamba TC 07-09,2022-10-14 07:42:54,287.0,10.0,0.2958281167965755,1.0,2022.0
5164,0.175,0.483125,0.3643499999999999,0.0,0.20295,0.2106,0.27125,0.3556749999999999,0.38885,0.4174,0.4248,0.423025,0.0,4.25,Nanyamba TC 07-09,2022-10-04 07:42:57,277.0,10.0,0.3292993630573248,1.0,2022.0
5165,0.17575,0.4777749999999999,0.3586,0.1821249999999999,0.203025,0.20815,0.2697,0.354775,0.397925,0.41955,0.432025,0.433,0.0,4.25,Nanyamba TC 07-09,2022-10-09 07:42:48,282.0,10.0,0.3367850884180341,1.0,2022.0
5166,0.157375,0.458625,0.364675,0.15605,0.18055,0.20085,0.25575,0.35035,0.380225,0.392975,0.403375,0.388725,0.0,4.25,Nanyamba TC 07-09,2022-11-13 07:42:53,317.0,11.0,0.3235380794004968,1.0,2022.0
5906,0.189125,0.422925,0.340475,0.1896,0.20535,0.21575,0.2565,0.326475,0.35865,0.3434,0.3861,0.40385,0.0,4.5,Nanyamba TC 07-09,2022-09-14 07:43:00,257.0,9.0,0.2282929446481265,1.0,2022.0
5907,0.180675,0.435675,0.3423,0.180875,0.200225,0.221875,0.2678,0.34315,0.37315,0.3679749999999999,0.4088,0.41805,0.0,4.5,Nanyamba TC 07-09,2022-09-14 07:43:00,257.0,9.0,0.2476900907010255,1.0,2022.0
5908,0.178475,0.47665,0.3882,0.0,0.199625,0.2218,0.27875,0.356275,0.3867,0.389,0.41915,0.43475,0.0,4.5,Nanyamba TC 07-09,2022-10-04 07:42:57,277.0,10.0,0.2737393582187296,1.0,2022.0
5909,0.1779,0.4669,0.3826,0.168725,0.1894,0.198575,0.27495,0.34675,0.381725,0.387625,0.4133249999999999,0.429625,0.0,4.5,Nanyamba TC 07-09,2022-10-09 07:42:48,282.0,10.0,0.3225008529512111,1.0,2022.0
5910,0.18295,0.4634,0.3808,0.1719,0.1949,0.210725,0.2791249999999999,0.34745,0.378575,0.378125,0.40945,0.4322249999999999,0.0,4.5,Nanyamba TC 07-09,2022-10-14 07:42:54,287.0,10.0,0.2842829243440604,1.0,2022.0
5911,0.1811249999999999,0.48135,0.40995,0.1801,0.19835,0.2120999999999999,0.291475,0.361275,0.399325,0.38245,0.425725,0.4226,0.0,4.5,Nanyamba TC 07-09,2022-10-19 07:42:49,292.0,10.0,0.2865192162139435,1.0,2022.0
5912,0.1612,0.423725,0.3561,0.151425,0.1737,0.1932,0.247375,0.311375,0.3421999999999999,0.328775,0.360425,0.3853499999999999,0.0,4.5,Nanyamba TC 07-09,2022-11-13 07:42:53,317.0,11.0,0.2597346616217251,1.0,2022.0
5913,0.176675,0.465125,0.3833499999999999,0.1624,0.186,0.2031,0.2762,0.343175,0.3732749999999999,0.35705,0.3961,0.4154,0.0,4.5,Nanyamba TC 07-09,2022-11-23 07:42:50,327.0,11.0,0.2748370972061055,1.0,2022.0
5914,0.15435,0.4514749999999999,0.3909249999999999,0.149875,0.1773,0.1932749999999999,0.268425,0.3278999999999999,0.3561999999999999,0.355125,0.387275,0.403375,0.0,4.5,Nanyamba TC 07-09,2022-11-28 07:42:49,332.0,11.0,0.2951312910284467,1.0,2022.0
5915,0.16265,0.44155,0.369175,0.15085,0.17565,0.1962499999999999,0.254975,0.3188249999999999,0.33455,0.33045,0.36955,0.392875,0.0,4.5,Nanyamba TC 07-09,2022-12-03 07:42:50,337.0,12.0,0.254794000379723,1.0,2022.0
5916,0.198275,0.4775,0.402275,0.18235,0.1974,0.20595,0.2857,0.347525,0.388275,0.364175,0.40735,0.44335,0.0,4.5,Nanyamba TC 07-09,2022-12-08 07:42:46,342.0,12.0,0.2775268581451436,1.0,2022.0
5917,0.161325,0.42455,0.328225,0.14885,0.172225,0.1699,0.251675,0.3552999999999999,0.3889249999999999,0.3693,0.408375,0.436675,0.0,4.5,Nanyamba TC 07-09,2022-12-28 07:42:49,362.0,12.0,0.3698071216617211,1.0,2022.0
5918,0.176025,0.415925,0.3008,0.173525,0.1872749999999999,0.19965,0.2471249999999999,0.31315,0.3467249999999999,0.341175,0.380675,0.412,0.0,4.5,Nanyamba TC 07-09,2022-09-14 07:43:00,257.0,9.0,0.2616835390375815,1.0,2022.0
5919,0.18,0.47825,0.3542,0.173725,0.19845,0.2099,0.2800749999999999,0.35615,0.3894249999999999,0.3951,0.4254,0.445775,0.0,4.5,Nanyamba TC 07-09,2022-10-14 07:42:54,287.0,10.0,0.3061157024793388,1.0,2022.0
5920,0.1894,0.48425,0.362025,0.1791,0.20415,0.216075,0.295375,0.365325,0.39125,0.3987,0.429125,0.4448,0.0,4.5,Nanyamba TC 07-09,2022-11-03 07:42:54,307.0,11.0,0.2970598999634012,1.0,2022.0
5921,0.156575,0.4477,0.344125,0.15455,0.182725,0.19425,0.262775,0.3319,0.35905,0.37,0.3927,0.3997,0.0,4.5,Nanyamba TC 07-09,2022-11-13 07:42:53,317.0,11.0,0.3114754098360655,1.0,2022.0
5922,0.1689999999999999,0.4700499999999999,0.358475,0.1605,0.1905,0.195225,0.2738,0.351225,0.386175,0.396075,0.419375,0.4233249999999999,0.0,4.5,Nanyamba TC 07-09,2022-11-23 07:42:50,327.0,11.0,0.3396752917300862,1.0,2022.0
5923,0.158825,0.45255,0.342175,0.15585,0.1827,0.1974749999999999,0.268975,0.33635,0.3647,0.379475,0.4035,0.40475,0.0,4.5,Nanyamba TC 07-09,2022-12-03 07:42:50,337.0,12.0,0.3154519455758734,1.0,2022.0
5924,0.21455,0.3901,0.291775,0.2121,0.2217,0.2215,0.26335,0.3345,0.370175,0.3772999999999999,0.3946499999999999,0.408225,0.0,4.5,Nanyamba TC 07-09,2022-09-29 07:42:50,272.0,9.0,0.2601870407481629,1.0,2022.0
5925,0.179575,0.447575,0.3329,0.1721,0.1951999999999999,0.20015,0.255425,0.3404999999999999,0.381975,0.3833499999999999,0.41995,0.43425,0.0,4.5,Nanyamba TC 07-09,2022-10-09 07:42:48,282.0,10.0,0.3139674378748928,1.0,2022.0
5926,0.1791,0.4633,0.329075,0.168825,0.190425,0.1986,0.25875,0.34005,0.37665,0.3903,0.4211249999999999,0.43725,0.0,4.5,Nanyamba TC 07-09,2022-10-14 07:42:54,287.0,10.0,0.325522159959246,1.0,2022.0
5927,0.1723249999999999,0.46925,0.335875,0.1735,0.1909,0.1977999999999999,0.261325,0.3455,0.3853999999999999,0.397275,0.4246249999999999,0.4311,0.0,4.5,Nanyamba TC 07-09,2022-10-19 07:42:49,292.0,10.0,0.3352098474982147,1.0,2022.0
5928,0.1855,0.4750999999999999,0.3373,0.174675,0.195075,0.20265,0.27,0.3475,0.38525,0.388025,0.42655,0.4366,0.0,4.5,Nanyamba TC 07-09,2022-11-03 07:42:54,307.0,11.0,0.313835865746815,1.0,2022.0
5929,0.155225,0.4433750000000001,0.320625,0.149575,0.173925,0.184425,0.246575,0.31695,0.3505749999999999,0.357925,0.3893,0.3929,0.0,4.5,Nanyamba TC 07-09,2022-11-13 07:42:53,317.0,11.0,0.3199041209551028,1.0,2022.0
5930,0.165925,0.459225,0.3304,0.1523,0.1790749999999999,0.187275,0.2567,0.333275,0.3699,0.3757,0.40845,0.4082,0.0,4.5,Nanyamba TC 07-09,2022-11-23 07:42:50,327.0,11.0,0.3346951463208845,1.0,2022.0
5931,0.14905,0.445575,0.32995,0.146675,0.173175,0.182175,0.2502,0.329025,0.36215,0.3742999999999999,0.403175,0.3983,0.0,4.5,Nanyamba TC 07-09,2022-11-28 07:42:49,332.0,11.0,0.3452536052832561,1.0,2022.0
5932,0.1579,0.446725,0.3285,0.151975,0.17485,0.1886749999999999,0.24795,0.317,0.351,0.35435,0.3868,0.388825,0.0,4.5,Nanyamba TC 07-09,2022-12-03 07:42:50,337.0,12.0,0.3050964504396669,1.0,2022.0
5933,0.1889,0.477,0.348525,0.183025,0.200675,0.2103249999999999,0.274425,0.350625,0.3983,0.3939,0.43755,0.439025,0.0,4.5,Nanyamba TC 07-09,2022-12-08 07:42:46,342.0,12.0,0.30381894161943,1.0,2022.0
5934,0.206575,0.49665,0.351325,0.1923,0.21305,0.21695,0.29315,0.378875,0.4171,0.421,0.465775,0.455725,0.0,4.5,Nanyamba TC 07-09,2022-12-13 07:42:50,347.0,12.0,0.3198526530292342,1.0,2022.0
5935,0.153825,0.4554999999999999,0.3393,0.1575,0.18505,0.2012999999999999,0.262525,0.32135,0.35135,0.3563,0.3845499999999999,0.379225,0.0,4.5,Nanyamba TC 07-09,2022-11-13 07:42:53,317.0,11.0,0.2779770444763274,1.0,2022.0
5936,0.1705,0.465675,0.3518,0.164975,0.190475,0.1994,0.26685,0.33495,0.3669,0.3687,0.4044,0.394475,0.0,4.5,Nanyamba TC 07-09,2022-11-23 07:42:50,327.0,11.0,0.2980109135715543,1.0,2022.0
5937,0.1476249999999999,0.444725,0.350425,0.152525,0.17735,0.1926,0.251975,0.324075,0.354125,0.355425,0.386075,0.3780749999999999,0.0,4.5,Nanyamba TC 07-09,2022-11-28 07:42:49,332.0,11.0,0.2971123580128644,1.0,2022.0
5938,0.157875,0.4132,0.3410499999999999,0.157525,0.1753,0.195625,0.241475,0.292025,0.314025,0.309275,0.346725,0.3458,0.0,4.5,Nanyamba TC 07-09,2022-12-03 07:42:50,337.0,12.0,0.2250940780352545,1.0,2022.0
5939,0.19205,0.46315,0.376,0.192,0.2024,0.21985,0.270725,0.3362,0.360475,0.3512,0.3987749999999999,0.3909,0.0,4.5,Nanyamba TC 07-09,2022-12-08 07:42:46,342.0,12.0,0.2300148848612205,1.0,2022.0
5940,0.196975,0.49545,0.382325,0.1961,0.2155,0.23115,0.2829,0.34225,0.373325,0.385025,0.4101749999999999,0.413625,0.0,4.5,Nanyamba TC 07-09,2022-10-14 07:42:54,287.0,10.0,0.2497261329979307,1.0,2022.0
5941,0.190275,0.472475,0.376625,0.0,0.2038749999999999,0.217525,0.2730749999999999,0.3543999999999999,0.389575,0.38995,0.416275,0.39715,0.0,4.5,Nanyamba TC 07-09,2022-10-04 07:42:57,277.0,10.0,0.2838388411045722,1.0,2022.0
5942,0.162775,0.445625,0.35445,0.163575,0.1907499999999999,0.198225,0.272375,0.34975,0.389325,0.40375,0.4157499999999999,0.4165999999999999,0.0,4.5,Nanyamba TC 07-09,2022-11-08 07:42:49,312.0,11.0,0.3414178329664852,1.0,2022.0
5943,0.156325,0.42835,0.347225,0.1549249999999999,0.18455,0.197075,0.26475,0.33965,0.371,0.3783,0.3935499999999999,0.395025,0.0,4.5,Nanyamba TC 07-09,2022-11-28 07:42:49,332.0,11.0,0.3149684988051272,1.0,2022.0
5944,0.187325,0.496175,0.39125,0.189375,0.21115,0.2316,0.282775,0.3535,0.386775,0.3936,0.422025,0.42655,0.0,4.5,Nanyamba TC 07-09,2022-11-03 07:42:54,307.0,11.0,0.2591170825335893,1.0,2022.0
5945,0.15605,0.4582,0.367525,0.161825,0.1874,0.211775,0.255475,0.31545,0.3455499999999999,0.351875,0.37695,0.3767749999999999,0.0,4.5,Nanyamba TC 07-09,2022-11-13 07:42:53,317.0,11.0,0.2485585026168721,1.0,2022.0
5946,0.169475,0.47405,0.3785,0.167825,0.192375,0.2148749999999999,0.257975,0.329075,0.3576,0.36075,0.391225,0.3860249999999999,0.0,4.5,Nanyamba TC 07-09,2022-11-23 07:42:50,327.0,11.0,0.2534201954397396,1.0,2022.0
5947,0.1498,0.4748,0.4560749999999999,0.17995,0.203675,0.226225,0.263575,0.32525,0.356325,0.367025,0.38635,0.3774749999999999,0.0,4.5,Nanyamba TC 07-09,2022-11-28 07:42:49,332.0,11.0,0.2373367045933417,1.0,2022.0
5948,0.159475,0.4483,0.371575,0.17195,0.1944,0.217525,0.257325,0.318175,0.34215,0.3525,0.3717749999999999,0.3578,0.0,4.5,Nanyamba TC 07-09,2022-12-03 07:42:50,337.0,12.0,0.2367878601815709,1.0,2022.0
5949,0.191625,0.4957749999999999,0.4115999999999999,0.2057,0.2215,0.2441499999999999,0.28345,0.347875,0.387575,0.3838,0.41885,0.4040249999999999,0.0,4.5,Nanyamba TC 07-09,2022-12-08 07:42:46,342.0,12.0,0.222390317700454,1.0,2022.0
5950,0.1735,0.470775,0.3419999999999999,0.16365,0.1879499999999999,0.200475,0.26795,0.328275,0.361375,0.3751,0.4080999999999999,0.391525,0.0,4.5,Nanyamba TC 07-09,2022-11-23 07:42:50,327.0,11.0,0.3033922599139991,1.0,2022.0
5951,0.150125,0.4558,0.343,0.152575,0.179275,0.191525,0.2556,0.30955,0.346025,0.3622749999999999,0.39015,0.3747,0.0,4.5,Nanyamba TC 07-09,2022-11-28 07:42:49,332.0,11.0,0.3083243048031779,1.0,2022.0
5952,0.182525,0.4899249999999999,0.3718,0.1873,0.2103499999999999,0.22565,0.2935,0.37295,0.402375,0.403725,0.43855,0.4368499999999999,0.0,4.5,Nanyamba TC 07-09,2022-09-14 07:43:00,257.0,9.0,0.2829394240317776,1.0,2022.0
5953,0.188325,0.50335,0.3923,0.1917,0.209625,0.23,0.2842,0.362125,0.4008,0.4123749999999999,0.43555,0.4292249999999999,0.0,4.5,Nanyamba TC 07-09,2022-10-09 07:42:48,282.0,10.0,0.283907374975676,1.0,2022.0
5954,0.184825,0.503775,0.3857,0.190825,0.2138,0.2332499999999999,0.2882,0.3629,0.39785,0.40895,0.4342,0.429525,0.0,4.5,Nanyamba TC 07-09,2022-10-14 07:42:54,287.0,10.0,0.2735907816879478,1.0,2022.0
5955,0.1599499999999999,0.467125,0.3638,0.16965,0.194575,0.2158,0.2618499999999999,0.330525,0.359,0.3702999999999999,0.39,0.38125,0.0,4.5,Nanyamba TC 07-09,2022-11-13 07:42:53,317.0,11.0,0.2636068930216685,1.0,2022.0
5956,0.155575,0.46495,0.377125,0.1679749999999999,0.195625,0.216175,0.264775,0.33395,0.36355,0.368675,0.3944499999999999,0.368075,0.0,4.5,Nanyamba TC 07-09,2022-11-28 07:42:49,332.0,11.0,0.260750619817047,1.0,2022.0
5957,0.1569999999999999,0.460425,0.3858,0.1525,0.1763249999999999,0.1914,0.2569999999999999,0.3524,0.3935,0.3919249999999999,0.4050999999999999,0.356975,0.0,4.5,Nanyamba TC 07-09,2022-11-28 07:42:49,332.0,11.0,0.3437620537436248,1.0,2022.0
5958,0.164275,0.4481,0.37045,0.158875,0.1823,0.1976,0.2536,0.3423999999999999,0.3747749999999999,0.37255,0.399525,0.355175,0.0,4.5,Nanyamba TC 07-09,2022-12-03 07:42:50,337.0,12.0,0.3068490748048759,1.0,2022.0
5959,0.2042999999999999,0.489075,0.3979999999999999,0.1948499999999999,0.2089,0.22115,0.2821749999999999,0.3880999999999999,0.42505,0.4143,0.4554249999999999,0.3893,0.0,4.5,Nanyamba TC 07-09,2022-12-08 07:42:46,342.0,12.0,0.3039578251632701,1.0,2022.0
5960,0.173,0.446625,0.3471,0.17895,0.194875,0.20725,0.2553999999999999,0.31755,0.349,0.366775,0.387525,0.4134,0.0,4.5,Nanyamba TC 07-09,2022-10-09 07:42:48,282.0,10.0,0.2779060145464048,1.0,2022.0
5961,0.174375,0.46585,0.376,0.1779,0.1942,0.208575,0.258925,0.316875,0.351975,0.362375,0.388125,0.395525,0.0,4.5,Nanyamba TC 07-09,2022-10-19 07:42:49,292.0,10.0,0.2693756020667308,1.0,2022.0
5962,0.154875,0.430525,0.3369499999999999,0.15305,0.175625,0.192875,0.236375,0.284125,0.306025,0.318875,0.338675,0.3445999999999999,0.0,4.5,Nanyamba TC 07-09,2022-11-13 07:42:53,317.0,11.0,0.2462139716658525,1.0,2022.0
5963,0.185225,0.479975,0.368075,0.1874,0.2096,0.2367,0.28335,0.370075,0.404475,0.398425,0.437025,0.43125,0.0,4.5,Nanyamba TC 07-09,2022-09-14 07:43:00,257.0,9.0,0.2546349143869317,1.0,2022.0
5964,0.1858,0.52715,0.432,0.19515,0.22335,0.25465,0.311175,0.3904749999999999,0.434825,0.4363249999999999,0.46395,0.4629,0.0,4.5,Nanyamba TC 07-09,2022-10-19 07:42:49,292.0,10.0,0.2629255761785881,1.0,2022.0
5965,0.16885,0.4972999999999999,0.41465,0.18045,0.210025,0.2432499999999999,0.300525,0.3753499999999999,0.41305,0.41575,0.443725,0.4403,0.0,4.5,Nanyamba TC 07-09,2022-11-08 07:42:49,312.0,11.0,0.2617602427921094,1.0,2022.0
5966,0.161325,0.47105,0.380575,0.16615,0.19775,0.2356,0.2855499999999999,0.349325,0.37765,0.38355,0.4075,0.4083,0.0,4.5,Nanyamba TC 07-09,2022-11-13 07:42:53,317.0,11.0,0.2389566340951304,1.0,2022.0
5967,0.1554,0.474125,0.4019,0.16685,0.199875,0.233675,0.291775,0.359575,0.39725,0.40315,0.42375,0.41655,0.0,4.5,Nanyamba TC 07-09,2022-11-28 07:42:49,332.0,11.0,0.2661249165783378,1.0,2022.0
5968,0.20425,0.518,0.426025,0.21085,0.23515,0.2664499999999999,0.321175,0.3949,0.43615,0.432,0.471,0.466475,0.0,4.5,Nanyamba TC 07-09,2022-12-08 07:42:46,342.0,12.0,0.2370248407187345,1.0,2022.0
5969,0.1656,0.461775,0.370675,0.177225,0.20235,0.2345,0.284525,0.344975,0.385175,0.372075,0.40835,0.422325,0.0,4.5,Nanyamba TC 07-09,2022-12-28 07:42:49,362.0,12.0,0.2268062481968429,1.0,2022.0
7185,0.187025,0.51675,0.407575,0.196675,0.2169499999999999,0.2387,0.2905,0.3435,0.37655,0.3918999999999999,0.4126499999999999,0.422125,0.0,4.75,Nanyamba TC 07-09,2022-10-19 07:42:49,292.0,10.0,0.2429432286711068,1.0,2022.0
7186,0.1601,0.4656,0.36765,0.16515,0.18595,0.212525,0.2514,0.292325,0.315675,0.326825,0.347075,0.355675,0.0,4.75,Nanyamba TC 07-09,2022-11-13 07:42:53,317.0,11.0,0.2119217576712709,1.0,2022.0
7187,0.2585499999999999,0.46565,0.384825,0.2077,0.2319999999999999,0.2452,0.3096,0.3872,0.42055,0.4142999999999999,0.44945,0.438775,0.0,4.75,Nanyamba TC 07-09,2022-09-24 07:42:57,267.0,9.0,0.2564063684609551,1.0,2022.0
7188,0.18725,0.490975,0.41535,0.1956,0.21605,0.2371,0.28055,0.3529,0.3859,0.388325,0.4095499999999999,0.393225,0.0,4.75,Nanyamba TC 07-09,2022-10-09 07:42:48,282.0,10.0,0.2417955790062756,1.0,2022.0
7189,0.19305,0.5101,0.4055,0.19565,0.2232,0.254425,0.313425,0.3898,0.421225,0.426925,0.45535,0.457,0.0,4.75,Nanyamba TC 07-09,2022-11-03 07:42:54,307.0,11.0,0.2531738460409481,1.0,2022.0
7190,0.1633,0.478475,0.3905,0.16795,0.202525,0.2371,0.287175,0.352725,0.383725,0.389325,0.413425,0.4105749999999999,0.0,4.75,Nanyamba TC 07-09,2022-12-03 07:42:50,337.0,12.0,0.2430059464421119,1.0,2022.0
9447,0.171225,0.384375,0.24845,0.1634749999999999,0.1837499999999999,0.1718249999999999,0.2365749999999999,0.352825,0.395825,0.422875,0.4465749999999999,0.456125,0.0,4.0,Nanyamba TC 07-09,2022-09-14 07:43:00,257.0,9.0,0.4221456196401549,0.0,2022.0
9448,0.17575,0.4303,0.3082249999999999,0.182375,0.19535,0.2024999999999999,0.24785,0.316025,0.35265,0.3791,0.4001,0.4138,0.0,4.0,Nanyamba TC 07-09,2022-10-19 07:42:49,292.0,10.0,0.3036451169188447,0.0,2022.0
9449,0.188125,0.4322999999999999,0.30495,0.1795999999999999,0.1963,0.207675,0.249675,0.3082249999999999,0.3395249999999999,0.3561499999999999,0.391675,0.409775,0.0,4.0,Nanyamba TC 07-09,2022-11-03 07:42:54,307.0,11.0,0.2633352547332948,0.0,2022.0
9450,0.1597,0.427575,0.314825,0.16695,0.1826,0.196575,0.239775,0.292925,0.329175,0.3504749999999999,0.37485,0.3907,0.0,4.0,Nanyamba TC 07-09,2022-11-08 07:42:49,312.0,11.0,0.2813271181793254,0.0,2022.0
9451,0.152425,0.363525,0.251525,0.162975,0.1982999999999999,0.162825,0.2618999999999999,0.4115999999999999,0.459825,0.4519249999999999,0.4886749999999999,0.4649,0.0,4.0,Nanyamba TC 07-09,2022-12-28 07:42:49,362.0,12.0,0.4702724684831231,0.0,2022.0
9452,0.17695,0.4393499999999999,0.29145,0.171225,0.1926,0.19495,0.258175,0.379,0.425875,0.4401,0.47655,0.4627249999999999,0.0,4.0,Nanyamba TC 07-09,2022-09-14 07:43:00,257.0,9.0,0.3860325958585938,0.0,2022.0
9453,0.1788999999999999,0.513,0.370225,0.1864249999999999,0.20785,0.2248,0.289475,0.368075,0.410275,0.4283749999999999,0.4628,0.458575,0.0,4.0,Nanyamba TC 07-09,2022-10-19 07:42:49,292.0,10.0,0.3116699200061238,0.0,2022.0
9454,0.1539,0.4098,0.282325,0.158375,0.1909249999999999,0.1747999999999999,0.259775,0.399175,0.446975,0.437,0.4751,0.468525,0.0,4.0,Nanyamba TC 07-09,2022-12-28 07:42:49,362.0,12.0,0.4285714285714288,0.0,2022.0
9455,0.178025,0.44495,0.3046999999999999,0.174225,0.1875,0.1891999999999999,0.24105,0.326675,0.3678,0.37875,0.409125,0.4316,0.0,4.0,Nanyamba TC 07-09,2022-09-14 07:43:00,257.0,9.0,0.3337441676203893,0.0,2022.0
9456,0.1781499999999999,0.4888,0.358925,0.1847,0.1977249999999999,0.2099,0.2574,0.3350249999999999,0.3752999999999999,0.3838249999999999,0.41505,0.425075,0.0,4.0,Nanyamba TC 07-09,2022-10-19 07:42:49,292.0,10.0,0.2929386500484229,0.0,2022.0
9457,0.15425,0.3884,0.27515,0.16325,0.19055,0.1714,0.238575,0.3712499999999999,0.41435,0.41105,0.44125,0.459125,0.0,4.0,Nanyamba TC 07-09,2022-12-28 07:42:49,362.0,12.0,0.4114516267490772,0.0,2022.0
9458,0.170675,0.382375,0.24475,0.165375,0.186075,0.170675,0.2400999999999999,0.3607249999999999,0.405275,0.424625,0.4537,0.44595,0.0,4.0,Nanyamba TC 07-09,2022-09-14 07:43:00,257.0,9.0,0.4265916344700152,0.0,2022.0
9459,0.1726,0.3971,0.287025,0.1767999999999999,0.1868,0.1932,0.236375,0.2921249999999999,0.325375,0.341925,0.367825,0.381625,0.0,4.0,Nanyamba TC 07-09,2022-10-19 07:42:49,292.0,10.0,0.2779257182901191,0.0,2022.0
9460,0.143025,0.35865,0.2419,0.15095,0.1892249999999999,0.15365,0.25265,0.390125,0.4321,0.425925,0.46855,0.4727,0.0,4.0,Nanyamba TC 07-09,2022-12-28 07:42:49,362.0,12.0,0.4697838933701419,0.0,2022.0
9461,0.170725,0.367175,0.234425,0.163875,0.1830999999999999,0.169075,0.231275,0.359825,0.41005,0.4196,0.456875,0.4512,0.0,4.0,Nanyamba TC 07-09,2022-09-14 07:43:00,257.0,9.0,0.4255743831485964,0.0,2022.0
9462,0.17425,0.406675,0.2891499999999999,0.1770749999999999,0.18965,0.18935,0.239775,0.3134249999999999,0.3546750000000001,0.3621,0.4011749999999999,0.39665,0.0,4.0,Nanyamba TC 07-09,2022-10-19 07:42:49,292.0,10.0,0.3132650285610662,0.0,2022.0
9463,0.1816749999999999,0.409475,0.286425,0.1751249999999999,0.1881,0.1918,0.242875,0.298875,0.3303,0.3430499999999999,0.37655,0.3825,0.0,4.0,Nanyamba TC 07-09,2022-11-03 07:42:54,307.0,11.0,0.2827895671683648,0.0,2022.0
9464,0.1569999999999999,0.4075749999999999,0.298375,0.161675,0.177675,0.1866999999999999,0.2325499999999999,0.286475,0.32085,0.339325,0.36585,0.36695,0.0,4.0,Nanyamba TC 07-09,2022-11-08 07:42:49,312.0,11.0,0.2901478066631817,0.0,2022.0
9465,0.152275,0.3856,0.277125,0.1515,0.16965,0.1804499999999999,0.221025,0.2675749999999999,0.2961749999999999,0.30945,0.3345,0.3414,0.0,4.0,Nanyamba TC 07-09,2022-11-13 07:42:53,317.0,11.0,0.2633190447030009,0.0,2022.0
9466,0.1409,0.344575,0.22975,0.149675,0.1866749999999999,0.1493749999999999,0.24985,0.3944,0.440775,0.4323,0.4793,0.471825,0.0,4.0,Nanyamba TC 07-09,2022-12-28 07:42:49,362.0,12.0,0.4863970430223064,0.0,2022.0
9467,0.172775,0.376875,0.2431,0.166175,0.18295,0.16995,0.2357999999999999,0.3601999999999999,0.409075,0.4228999999999999,0.4504999999999999,0.435325,0.0,4.0,Nanyamba TC 07-09,2022-09-14 07:43:00,257.0,9.0,0.4266677911782068,0.0,2022.0
9468,0.1790749999999999,0.439075,0.315,0.1809249999999999,0.1952499999999999,0.1947999999999999,0.25425,0.3346,0.3737,0.38705,0.417,0.408775,0.0,4.0,Nanyamba TC 07-09,2022-10-19 07:42:49,292.0,10.0,0.3304116181146346,0.0,2022.0
9469,0.182775,0.428175,0.302275,0.17565,0.1934,0.197575,0.25085,0.311275,0.3419,0.35475,0.3915,0.3885749999999999,0.0,4.0,Nanyamba TC 07-09,2022-11-03 07:42:54,307.0,11.0,0.2845697732313403,0.0,2022.0
9470,0.1542,0.400675,0.291325,0.15405,0.172,0.1794,0.228775,0.2755999999999999,0.303875,0.3194,0.34685,0.3465249999999999,0.0,4.0,Nanyamba TC 07-09,2022-11-13 07:42:53,317.0,11.0,0.2806736166800321,0.0,2022.0
9471,0.175225,0.3951,0.256075,0.169975,0.19005,0.18445,0.243475,0.35465,0.400775,0.41605,0.4469999999999999,0.4397999999999999,0.0,4.0,Nanyamba TC 07-09,2022-09-14 07:43:00,257.0,9.0,0.3856786011656952,0.0,2022.0
9472,0.178275,0.457275,0.319725,0.1864,0.2024,0.2058,0.2639,0.335675,0.3751,0.3961,0.426725,0.42105,0.0,4.0,Nanyamba TC 07-09,2022-10-19 07:42:49,292.0,10.0,0.3161654759926898,0.0,2022.0
9473,0.141575,0.3667749999999999,0.2491,0.15475,0.190825,0.1589749999999999,0.253375,0.38165,0.4271,0.4196999999999999,0.462225,0.45445,0.0,4.0,Nanyamba TC 07-09,2022-12-28 07:42:49,362.0,12.0,0.4505551475353178,0.0,2022.0
9474,0.186975,0.47625,0.3668,0.19335,0.2152,0.2319,0.2885,0.40275,0.443625,0.453125,0.476525,0.450975,0.0,4.0,Nanyamba TC 07-09,2022-09-14 07:43:00,257.0,9.0,0.3229444180869311,0.0,2022.0
9475,0.179975,0.399225,0.2629249999999999,0.167925,0.1876499999999999,0.1760749999999999,0.241275,0.3705,0.425575,0.445125,0.4751499999999999,0.448675,0.0,4.0,Nanyamba TC 07-09,2022-09-14 07:43:00,257.0,9.0,0.4331133290405669,0.0,2022.0
9476,0.181075,0.41315,0.29155,0.17695,0.19145,0.18505,0.2463,0.3475749999999999,0.3947,0.419975,0.44265,0.41555,0.0,4.0,Nanyamba TC 07-09,2022-10-09 07:42:48,282.0,10.0,0.3882897400933846,0.0,2022.0
9477,0.185225,0.447,0.3173999999999999,0.180775,0.196575,0.197,0.25725,0.35205,0.39775,0.42175,0.45235,0.4292,0.0,4.0,Nanyamba TC 07-09,2022-10-19 07:42:49,292.0,10.0,0.3632323232323232,0.0,2022.0
